video,url,frame,color,framerate,descr_timeunit,width,height,aspect_ratio,activity,luminance_range,blurriness,noise
video_101,https://h5.mediathek.at/cdn.php?t=media&i=018AA747-34F-0221D-00000484-0189A3E5&ft=mp4,2250,color,25.0,0.04,720,540,1.333333,57,0.815007,0.626226,0.167616
video_101,https://h5.mediathek.at/cdn.php?t=media&i=018AA747-34F-0221D-00000484-0189A3E5&ft=mp4,4750,color,25.0,0.04,720,540,1.333333,124,0.901333,0.605628,0.256016
video_102,https://h5.mediathek.at/cdn.php?t=media&i=018AA792-140-02287-00000484-0189A3E5&ft=mp4,17500,color,25.0,0.04,720,540,1.333333,68,0.620235,0.600858,0.113369
video_102,https://h5.mediathek.at/cdn.php?t=media&i=018AA792-140-02287-00000484-0189A3E5&ft=mp4,2250,color,25.0,0.04,720,540,1.333333,21,0.588444,0.598118,0.0877557
video_104,https://h5.mediathek.at/cdn.php?t=media&i=018AAAE7-086-026EE-00000484-0189A3E5&ft=mp4,11000,color,25.0,0.04,720,540,1.333333,77,0.865882,0.428183,0.112534
video_105,https://h5.mediathek.at/cdn.php?t=media&i=018AAAE8-29A-026F0-00000484-0189A3E5&ft=mp4,2750,color,25.0,0.04,720,540,1.333333,24,0.726118,0.522055,0.0436323
video_106,https://h5.mediathek.at/cdn.php?t=media&i=018AAAEA-062-026F2-00000484-0189A3E5&ft=mp4,1000,color,25.0,0.04,720,540,1.333333,42,0.686379,0.508655,0.184267
video_106,https://h5.mediathek.at/cdn.php?t=media&i=018AAAEA-062-026F2-00000484-0189A3E5&ft=mp4,1750,color,25.0,0.04,720,540,1.333333,40,0.748758,0.516252,0.0743779
video_106,https://h5.mediathek.at/cdn.php?t=media&i=018AAAEA-062-026F2-00000484-0189A3E5&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,49,0.941804,0.347689,0.0263131
video_106,https://h5.mediathek.at/cdn.php?t=media&i=018AAAEA-062-026F2-00000484-0189A3E5&ft=mp4,5500,color,25.0,0.04,720,540,1.333333,148,0.91315,0.335606,0.229203
video_107,https://h5.mediathek.at/cdn.php?t=media&i=018AAAEB-21C-026F4-00000484-0189A3E5&ft=mp4,7250,color,25.0,0.04,720,540,1.333333,72,0.948758,0.461248,0.120173
video_108,https://h5.mediathek.at/cdn.php?t=media&i=018AAAED-0E9-026F6-00000484-0189A3E5&ft=mp4,2500,color,25.0,0.04,720,540,1.333333,148,0.962039,0.49779,0.164884
video_108,https://h5.mediathek.at/cdn.php?t=media&i=018AAAED-0E9-026F6-00000484-0189A3E5&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,47,0.866144,0.509637,0.0479772
video_108,https://h5.mediathek.at/cdn.php?t=media&i=018AAAED-0E9-026F6-00000484-0189A3E5&ft=mp4,4250,color,25.0,0.04,720,540,1.333333,45,0.830379,0.616724,0.122544
video_108,https://h5.mediathek.at/cdn.php?t=media&i=018AAAED-0E9-026F6-00000484-0189A3E5&ft=mp4,5000,color,25.0,0.04,720,540,1.333333,106,0.887791,0.256439,0.143569
video_108,https://h5.mediathek.at/cdn.php?t=media&i=018AAAED-0E9-026F6-00000484-0189A3E5&ft=mp4,6000,color,25.0,0.04,720,540,1.333333,19,0.867085,0.602181,0.0130968
video_108,https://h5.mediathek.at/cdn.php?t=media&i=018AAAED-0E9-026F6-00000484-0189A3E5&ft=mp4,6250,color,25.0,0.04,720,540,1.333333,48,0.859869,0.516447,0.11751
video_109,https://h5.mediathek.at/cdn.php?t=media&i=1669DC08-345-000F8-00000BD4-1668F236&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,245,0.899137,0.388026,0.155388
video_110,https://h5.mediathek.at/cdn.php?t=media&i=018AA773-2C4-0225B-00000484-0189A3E5&ft=mp4,15250,color,25.0,0.04,720,540,1.333333,113,0.782536,0.590423,0.145658
video_111,https://h5.mediathek.at/cdn.php?t=media&i=018AAA18-300-025D5-00000484-0189A3E5&ft=mp4,11750,black_white,25.0,0.04,720,540,1.333333,88,0.948183,0.388429,0.373223
video_111,https://h5.mediathek.at/cdn.php?t=media&i=018AAA18-300-025D5-00000484-0189A3E5&ft=mp4,20250,black_white,25.0,0.04,720,540,1.333333,95,0.832575,0.307312,0.369068
video_111,https://h5.mediathek.at/cdn.php?t=media&i=018AAA18-300-025D5-00000484-0189A3E5&ft=mp4,3500,black_white,25.0,0.04,720,540,1.333333,18,0.877595,0.270342,0.196283
video_111,https://h5.mediathek.at/cdn.php?t=media&i=018AAA18-300-025D5-00000484-0189A3E5&ft=mp4,5750,black_white,25.0,0.04,720,540,1.333333,27,0.755294,0.280461,0.128894
video_112,https://h5.mediathek.at/cdn.php?t=media&i=018AAADF-0D5-026E4-00000484-0189A3E5&ft=mp4,11250,color,25.0,0.04,720,540,1.333333,177,0.837595,0.44065,0.126944
video_112,https://h5.mediathek.at/cdn.php?t=media&i=018AAADF-0D5-026E4-00000484-0189A3E5&ft=mp4,9500,color,25.0,0.04,720,540,1.333333,172,0.84732,0.446827,0.1012
video_113,https://h5.mediathek.at/cdn.php?t=media&i=018AAAE0-2CB-026E6-00000484-0189A3E5&ft=mp4,6750,color,25.0,0.04,720,540,1.333333,96,0.913516,0.507857,0.141644
video_114,https://h5.mediathek.at/cdn.php?t=media&i=018AAAE2-101-026E8-00000484-0189A3E5&ft=mp4,3500,color,25.0,0.04,720,540,1.333333,22,0.846118,0.513018,0.0403274
video_114,https://h5.mediathek.at/cdn.php?t=media&i=018AAAE2-101-026E8-00000484-0189A3E5&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,97,0.863582,0.421475,0.106014
video_115,https://h5.mediathek.at/cdn.php?t=media&i=018AAAE3-33E-026EA-00000484-0189A3E5&ft=mp4,4000,color,25.0,0.04,720,540,1.333333,57,0.86583,0.507915,0.0280194
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,2500,color,25.0,0.04,720,540,1.333333,175,0.784941,0.517704,0.246692
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,3000,color,25.0,0.04,720,540,1.333333,163,0.934693,0.536978,0.191639
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,78,0.834458,0.423744,0.229747
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,4000,color,25.0,0.04,720,540,1.333333,39,0.946196,0.527776,0.0883064
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,4500,color,25.0,0.04,720,540,1.333333,127,0.984941,0.514921,0.126271
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,5750,color,25.0,0.04,720,540,1.333333,217,0.865046,0.538789,0.224632
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,6250,color,25.0,0.04,720,540,1.333333,175,0.979085,0.521124,0.260956
video_116,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF0-396-026FB-00000484-0189A3E5&ft=mp4,7500,color,25.0,0.04,720,540,1.333333,166,0.984209,0.507573,0.216549
video_117,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF2-1AE-026FD-00000484-0189A3E5&ft=mp4,1000,color,25.0,0.04,720,540,1.333333,63,0.838222,0.420883,0.17373
video_117,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF2-1AE-026FD-00000484-0189A3E5&ft=mp4,1750,color,25.0,0.04,720,540,1.333333,134,0.941856,0.392855,0.227764
video_117,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF2-1AE-026FD-00000484-0189A3E5&ft=mp4,2500,color,25.0,0.04,720,540,1.333333,103,0.987399,0.502929,0.115347
video_117,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF2-1AE-026FD-00000484-0189A3E5&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,93,0.77898,0.439475,0.209154
video_117,https://h5.mediathek.at/cdn.php?t=media&i=018AAAF2-1AE-026FD-00000484-0189A3E5&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,59,0.841098,0.500455,0.266523
video_118,https://h5.mediathek.at/cdn.php?t=media&i=1669BB11-046-000B6-00000BD4-1668F236&ft=mp4,3000,color,25.0,0.04,720,540,1.333333,25,0.809255,0.601632,0.0631483
video_120,https://h5.mediathek.at/cdn.php?t=media&i=1669B805-00E-0009A-00000BD4-1668F236&ft=mp4,4500,color,25.0,0.04,720,540,1.333333,100,0.823895,0.566253,0.119153
video_120,https://h5.mediathek.at/cdn.php?t=media&i=1669B805-00E-0009A-00000BD4-1668F236&ft=mp4,5500,color,25.0,0.04,720,540,1.333333,45,0.795556,0.551736,0.0593795
video_121,https://h5.mediathek.at/cdn.php?t=media&i=1669B8AF-024-000A2-00000BD4-1668F236&ft=mp4,2750,color,25.0,0.04,720,540,1.333333,33,0.511843,0.51485,0.0255283
video_122,https://h5.mediathek.at/cdn.php?t=media&i=1669DA77-37D-000EE-00000BD4-1668F236&ft=mp4,8500,color,25.0,0.04,720,540,1.333333,14,0.956706,0.532183,0.0598177
video_122,https://h5.mediathek.at/cdn.php?t=media&i=1669DA77-37D-000EE-00000BD4-1668F236&ft=mp4,9750,color,25.0,0.04,720,540,1.333333,11,0.960732,0.523368,0.039655
video_123,https://h5.mediathek.at/cdn.php?t=media&i=1669DB61-13A-000F2-00000BD4-1668F236&ft=mp4,4750,color,25.0,0.04,720,540,1.333333,12,0.61349,0.530652,0.04343
video_123,https://h5.mediathek.at/cdn.php?t=media&i=1669DB61-13A-000F2-00000BD4-1668F236&ft=mp4,5000,color,25.0,0.04,720,540,1.333333,39,0.683294,0.515086,0.0894051
video_123,https://h5.mediathek.at/cdn.php?t=media&i=1669DB61-13A-000F2-00000BD4-1668F236&ft=mp4,6500,color,25.0,0.04,720,540,1.333333,41,0.662588,0.573791,0.0922907
video_123,https://h5.mediathek.at/cdn.php?t=media&i=1669DB61-13A-000F2-00000BD4-1668F236&ft=mp4,7250,color,25.0,0.04,720,540,1.333333,27,0.764549,0.522627,0.127479
video_124,https://h5.mediathek.at/cdn.php?t=media&i=196CE726-355-00112-00000F9C-196C3DC7&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,112,0.670536,0.753449,0.241153
video_124,https://h5.mediathek.at/cdn.php?t=media&i=196CE726-355-00112-00000F9C-196C3DC7&ft=mp4,24750,black_white,25.0,0.04,720,540,1.333333,126,0.720837,0.623021,0.150844
video_124,https://h5.mediathek.at/cdn.php?t=media&i=196CE726-355-00112-00000F9C-196C3DC7&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,37,0.56115,0.672694,0.155587
video_125,https://h5.mediathek.at/cdn.php?t=media&i=196D1FA1-0F5-001B9-00000F9C-196C3DC7&ft=mp4,16500,black_white,25.0,0.04,720,540,1.333333,114,0.781072,0.586149,0.166071
video_125,https://h5.mediathek.at/cdn.php?t=media&i=196D1FA1-0F5-001B9-00000F9C-196C3DC7&ft=mp4,30000,black_white,25.0,0.04,720,540,1.333333,23,0.653333,0.592584,0.088849
video_125,https://h5.mediathek.at/cdn.php?t=media&i=196D1FA1-0F5-001B9-00000F9C-196C3DC7&ft=mp4,5000,black_white,25.0,0.04,720,540,1.333333,117,0.703425,0.580054,0.159133
video_125,https://h5.mediathek.at/cdn.php?t=media&i=196D1FA1-0F5-001B9-00000F9C-196C3DC7&ft=mp4,6500,black_white,25.0,0.04,720,540,1.333333,75,0.823948,0.531448,0.19359
video_125,https://h5.mediathek.at/cdn.php?t=media&i=196D1FA1-0F5-001B9-00000F9C-196C3DC7&ft=mp4,8750,black_white,25.0,0.04,720,540,1.333333,88,0.616314,0.580029,0.0911965
video_126,https://h5.mediathek.at/cdn.php?t=media&i=196D245A-397-001CA-00000F9C-196C3DC7&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,61,0.696052,0.585259,0.165666
video_126,https://h5.mediathek.at/cdn.php?t=media&i=196D245A-397-001CA-00000F9C-196C3DC7&ft=mp4,2250,black_white,25.0,0.04,720,540,1.333333,40,0.773752,0.589637,0.133839
video_127,https://h5.mediathek.at/cdn.php?t=media&i=196D2C01-075-001EA-00000F9C-196C3DC7&ft=mp4,2000,black_white,25.0,0.04,720,540,1.333333,21,0.808523,0.357793,0.12495
video_127,https://h5.mediathek.at/cdn.php?t=media&i=196D2C01-075-001EA-00000F9C-196C3DC7&ft=mp4,5750,black_white,25.0,0.04,720,540,1.333333,32,0.711529,0.449601,0.120375
video_129,https://h5.mediathek.at/cdn.php?t=media&i=196D3171-223-00206-00000F9C-196C3DC7&ft=mp4,1250,color,25.0,0.04,720,540,1.333333,80,0.747294,0.508344,0.121826
video_129,https://h5.mediathek.at/cdn.php?t=media&i=196D3171-223-00206-00000F9C-196C3DC7&ft=mp4,2750,color,25.0,0.04,720,540,1.333333,233,0.589856,0.776487,0.0964393
video_130,https://h5.mediathek.at/cdn.php?t=media&i=196A930A-367-00151-00000728-19699AC5&ft=mp4,19750,color,25.0,0.04,720,540,1.333333,32,0.765699,0.590051,0.0412395
video_131,https://h5.mediathek.at/cdn.php?t=media&i=196BD431-322-00104-0000044C-196AEC46&ft=mp4,47250,color,25.0,0.04,720,540,1.333333,55,0.966222,0.208113,0.0420439
video_132,https://h5.mediathek.at/cdn.php?t=media&i=196BDB4E-3C1-00113-0000044C-196AEC46&ft=mp4,2500,color,25.0,0.04,720,540,1.333333,166,0.793307,0.477362,0.145038
video_132,https://h5.mediathek.at/cdn.php?t=media&i=196BDB4E-3C1-00113-0000044C-196AEC46&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,44,0.810667,0.150601,0.139785
video_134,https://h5.mediathek.at/cdn.php?t=media&i=196BE3BF-08C-0013B-0000044C-196AEC46&ft=mp4,1250,color,25.0,0.04,720,540,1.333333,28,0.655529,0.465306,0.0955426
video_134,https://h5.mediathek.at/cdn.php?t=media&i=196BE3BF-08C-0013B-0000044C-196AEC46&ft=mp4,31000,color,25.0,0.04,720,540,1.333333,61,0.696052,0.560564,0.155831
video_135,https://h5.mediathek.at/cdn.php?t=media&i=196CD2F9-396-00080-00000F9C-196C3DC7&ft=mp4,32000,black_white,25.0,0.04,720,540,1.333333,32,0.515399,0.496484,0.183418
video_136,https://h5.mediathek.at/cdn.php?t=media&i=196CD4C3-21E-000B2-00000F9C-196C3DC7&ft=mp4,24500,black_white,25.0,0.04,720,540,1.333333,24,0.544575,0.290462,0.211682
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,10250,black_white,25.0,0.04,720,540,1.333333,26,0.762248,0.0467321,0.166479
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,10750,black_white,25.0,0.04,720,540,1.333333,102,0.830065,0.499685,0.210116
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,11500,black_white,25.0,0.04,720,540,1.333333,113,0.886693,0.0785403,0.228643
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,13000,black_white,25.0,0.04,720,540,1.333333,110,0.838431,0.0115838,0.162339
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,13500,black_white,25.0,0.04,720,540,1.333333,132,0.894065,0.0701356,0.171202
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,35,0.730614,0.168383,0.221402
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,7250,black_white,25.0,0.04,720,540,1.333333,40,0.816889,0.342601,0.182563
video_137,https://h5.mediathek.at/cdn.php?t=media&i=196CDA33-321-000D7-00000F9C-196C3DC7&ft=mp4,9250,black_white,25.0,0.04,720,540,1.333333,26,0.876497,0.105451,0.149237
video_138,https://h5.mediathek.at/cdn.php?t=media&i=196CDD97-046-000E4-00000F9C-196C3DC7&ft=mp4,10250,black_white,25.0,0.04,720,540,1.333333,79,0.670484,0.510947,0.17398
video_138,https://h5.mediathek.at/cdn.php?t=media&i=196CDD97-046-000E4-00000F9C-196C3DC7&ft=mp4,7000,black_white,25.0,0.04,720,540,1.333333,36,0.860549,0.454653,0.153228
video_139,https://h5.mediathek.at/cdn.php?t=media&i=196CE297-1BE-00102-00000F9C-196C3DC7&ft=mp4,17750,black_white,25.0,0.04,720,540,1.333333,14,0.708131,0.446398,0.152397
video_139,https://h5.mediathek.at/cdn.php?t=media&i=196CE297-1BE-00102-00000F9C-196C3DC7&ft=mp4,18750,black_white,25.0,0.04,720,540,1.333333,237,0.87498,0.697289,0.241609
video_139,https://h5.mediathek.at/cdn.php?t=media&i=196CE297-1BE-00102-00000F9C-196C3DC7&ft=mp4,3750,black_white,25.0,0.04,720,540,1.333333,103,0.776105,0.515911,0.101033
video_140,https://h5.mediathek.at/cdn.php?t=media&i=195A5B2F-12C-00030-00000EAC-1959C8C5&ft=mp4,18250,black_white,25.0,0.04,720,540,1.333333,66,0.801882,0.485976,0.186866
video_140,https://h5.mediathek.at/cdn.php?t=media&i=195A5B2F-12C-00030-00000EAC-1959C8C5&ft=mp4,25000,black_white,25.0,0.04,720,540,1.333333,65,0.835712,0.553497,0.133739
video_140,https://h5.mediathek.at/cdn.php?t=media&i=195A5B2F-12C-00030-00000EAC-1959C8C5&ft=mp4,32000,black_white,25.0,0.04,720,540,1.333333,55,0.845333,0.5429,0.18916
video_141,https://h5.mediathek.at/cdn.php?t=media&i=195A5F17-1B0-00039-00000EAC-1959C8C5&ft=mp4,21500,black_white,25.0,0.04,720,540,1.333333,31,0.805333,0.23809,0.114628
video_141,https://h5.mediathek.at/cdn.php?t=media&i=195A5F17-1B0-00039-00000EAC-1959C8C5&ft=mp4,24000,black_white,25.0,0.04,720,540,1.333333,25,0.633725,0.550129,0.208082
video_141,https://h5.mediathek.at/cdn.php?t=media&i=195A5F17-1B0-00039-00000EAC-1959C8C5&ft=mp4,27000,black_white,25.0,0.04,720,540,1.333333,36,0.780601,0.274421,0.163023
video_141,https://h5.mediathek.at/cdn.php?t=media&i=195A5F17-1B0-00039-00000EAC-1959C8C5&ft=mp4,37000,black_white,25.0,0.04,720,540,1.333333,45,0.80183,0.293664,0.117623
video_141,https://h5.mediathek.at/cdn.php?t=media&i=195A5F17-1B0-00039-00000EAC-1959C8C5&ft=mp4,8250,black_white,25.0,0.04,720,540,1.333333,34,0.770928,0.346955,0.0958834
video_142,https://h5.mediathek.at/cdn.php?t=media&i=195A7B27-373-00064-00000EAC-1959C8C5&ft=mp4,31750,black_white,25.0,0.04,720,540,1.333333,97,0.618824,0.535367,0.128513
video_142,https://h5.mediathek.at/cdn.php?t=media&i=195A7B27-373-00064-00000EAC-1959C8C5&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,48,0.603346,0.306108,0.221409
video_142,https://h5.mediathek.at/cdn.php?t=media&i=195A7B27-373-00064-00000EAC-1959C8C5&ft=mp4,43000,black_white,25.0,0.04,720,540,1.333333,94,0.608209,0.541276,0.119078
video_142,https://h5.mediathek.at/cdn.php?t=media&i=195A7B27-373-00064-00000EAC-1959C8C5&ft=mp4,49000,black_white,25.0,0.04,720,540,1.333333,33,0.705987,0.464157,0.196321
video_142,https://h5.mediathek.at/cdn.php?t=media&i=195A7B27-373-00064-00000EAC-1959C8C5&ft=mp4,62000,black_white,25.0,0.04,720,540,1.333333,47,0.664105,0.547569,0.160743
video_143,https://h5.mediathek.at/cdn.php?t=media&i=195A8C7E-19D-00075-00000EAC-1959C8C5&ft=mp4,14000,black_white,25.0,0.04,720,540,1.333333,42,0.717124,0.350232,0.144017
video_143,https://h5.mediathek.at/cdn.php?t=media&i=195A8C7E-19D-00075-00000EAC-1959C8C5&ft=mp4,14750,black_white,25.0,0.04,720,540,1.333333,39,0.67498,0.43886,0.189711
video_143,https://h5.mediathek.at/cdn.php?t=media&i=195A8C7E-19D-00075-00000EAC-1959C8C5&ft=mp4,31250,black_white,25.0,0.04,720,540,1.333333,93,0.651399,0.437529,0.228314
video_143,https://h5.mediathek.at/cdn.php?t=media&i=195A8C7E-19D-00075-00000EAC-1959C8C5&ft=mp4,3750,black_white,25.0,0.04,720,540,1.333333,135,0.725699,0.330628,0.201286
video_144,https://h5.mediathek.at/cdn.php?t=media&i=195AA120-162-000A1-00000EAC-1959C8C5&ft=mp4,20750,black_white,25.0,0.04,720,540,1.333333,96,0.640575,0.379214,0.221068
video_144,https://h5.mediathek.at/cdn.php?t=media&i=195AA120-162-000A1-00000EAC-1959C8C5&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,32,0.457935,0.398227,0.0996961
video_144,https://h5.mediathek.at/cdn.php?t=media&i=195AA120-162-000A1-00000EAC-1959C8C5&ft=mp4,25250,black_white,25.0,0.04,720,540,1.333333,88,0.763765,0.20768,0.253139
video_144,https://h5.mediathek.at/cdn.php?t=media&i=195AA120-162-000A1-00000EAC-1959C8C5&ft=mp4,7250,black_white,25.0,0.04,720,540,1.333333,42,0.722614,0.128326,0.145049
video_144,https://h5.mediathek.at/cdn.php?t=media&i=195AA120-162-000A1-00000EAC-1959C8C5&ft=mp4,8000,black_white,25.0,0.04,720,540,1.333333,48,0.596549,0.54482,0.22826
video_145,https://h5.mediathek.at/cdn.php?t=media&i=19628D17-00E-0013E-00000E40-1961B1C5&ft=mp4,10000,black_white,25.0,0.04,720,540,1.333333,67,0.719791,0.398095,0.113336
video_145,https://h5.mediathek.at/cdn.php?t=media&i=19628D17-00E-0013E-00000E40-1961B1C5&ft=mp4,11750,black_white,25.0,0.04,720,540,1.333333,19,0.718431,0.317265,0.100955
video_145,https://h5.mediathek.at/cdn.php?t=media&i=19628D17-00E-0013E-00000E40-1961B1C5&ft=mp4,14750,black_white,25.0,0.04,720,540,1.333333,55,0.310013,0.598853,0.122557
video_145,https://h5.mediathek.at/cdn.php?t=media&i=19628D17-00E-0013E-00000E40-1961B1C5&ft=mp4,15500,black_white,25.0,0.04,720,540,1.333333,33,0.635137,0.593877,0.152075
video_145,https://h5.mediathek.at/cdn.php?t=media&i=19628D17-00E-0013E-00000E40-1961B1C5&ft=mp4,17500,black_white,25.0,0.04,720,540,1.333333,28,0.657569,0.508197,0.0523812
video_146,https://h5.mediathek.at/cdn.php?t=media&i=19628F3B-100-00147-00000E40-1961B1C5&ft=mp4,16250,color,25.0,0.04,720,540,1.333333,177,0.869072,0.163808,0.119127
video_146,https://h5.mediathek.at/cdn.php?t=media&i=19628F3B-100-00147-00000E40-1961B1C5&ft=mp4,8500,color,25.0,0.04,720,540,1.333333,80,0.824889,0.198216,0.133658
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,12500,color,25.0,0.04,720,540,1.333333,166,0.744261,0.68469,0.169188
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,14750,color,25.0,0.04,720,540,1.333333,52,0.75634,0.572323,0.10345
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,15750,color,25.0,0.04,720,540,1.333333,40,0.707033,0.490224,0.114541
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,18750,color,25.0,0.04,720,540,1.333333,102,0.768837,0.560878,0.168984
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,20000,color,25.0,0.04,720,540,1.333333,120,0.780706,0.59668,0.164501
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,21250,color,25.0,0.04,720,540,1.333333,44,0.657359,0.530973,0.115865
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,29750,color,25.0,0.04,720,540,1.333333,23,0.748601,0.391858,0.117939
video_147,https://h5.mediathek.at/cdn.php?t=media&i=19629CF8-287-00186-00000E40-1961B1C5&ft=mp4,9250,color,25.0,0.04,720,540,1.333333,102,0.75383,0.524665,0.141411
video_148,https://h5.mediathek.at/cdn.php?t=media&i=1962A9A1-1D9-001D5-00000E40-1961B1C5&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,59,0.753725,0.524028,0.234741
video_148,https://h5.mediathek.at/cdn.php?t=media&i=1962A9A1-1D9-001D5-00000E40-1961B1C5&ft=mp4,3000,black_white,25.0,0.04,720,540,1.333333,48,0.786092,0.518995,0.16677
video_148,https://h5.mediathek.at/cdn.php?t=media&i=1962A9A1-1D9-001D5-00000E40-1961B1C5&ft=mp4,5500,black_white,25.0,0.04,720,540,1.333333,78,0.791477,0.512779,0.187699
video_149,https://h5.mediathek.at/cdn.php?t=media&i=196A8F6E-385-00142-00000728-19699AC5&ft=mp4,17500,black_white,25.0,0.04,720,540,1.333333,69,0.735111,0.534006,0.210362
video_149,https://h5.mediathek.at/cdn.php?t=media&i=196A8F6E-385-00142-00000728-19699AC5&ft=mp4,25500,black_white,25.0,0.04,720,540,1.333333,46,0.765072,0.45332,0.138465
video_149,https://h5.mediathek.at/cdn.php?t=media&i=196A8F6E-385-00142-00000728-19699AC5&ft=mp4,27000,black_white,25.0,0.04,720,540,1.333333,30,0.67566,0.44636,0.168089
video_149,https://h5.mediathek.at/cdn.php?t=media&i=196A8F6E-385-00142-00000728-19699AC5&ft=mp4,5000,black_white,25.0,0.04,720,540,1.333333,55,0.587869,0.522838,0.15711
video_149,https://h5.mediathek.at/cdn.php?t=media&i=196A8F6E-385-00142-00000728-19699AC5&ft=mp4,6000,black_white,25.0,0.04,720,540,1.333333,43,0.428601,0.228378,0.13047
video_150,https://h5.mediathek.at/cdn.php?t=media&i=19566EA3-0F3-0006D-00000490-1955D445&ft=mp4,12000,black_white,25.0,0.04,720,540,1.333333,70,0.755085,0.589992,0.207723
video_150,https://h5.mediathek.at/cdn.php?t=media&i=19566EA3-0F3-0006D-00000490-1955D445&ft=mp4,12500,black_white,25.0,0.04,720,540,1.333333,39,0.708915,0.501605,0.0378335
video_150,https://h5.mediathek.at/cdn.php?t=media&i=19566EA3-0F3-0006D-00000490-1955D445&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,37,0.765961,0.455242,0.087281
video_150,https://h5.mediathek.at/cdn.php?t=media&i=19566EA3-0F3-0006D-00000490-1955D445&ft=mp4,2000,black_white,25.0,0.04,720,540,1.333333,26,0.697569,0.526057,0.0498033
video_150,https://h5.mediathek.at/cdn.php?t=media&i=19566EA3-0F3-0006D-00000490-1955D445&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,44,0.810092,0.526048,0.115523
video_150,https://h5.mediathek.at/cdn.php?t=media&i=19566EA3-0F3-0006D-00000490-1955D445&ft=mp4,5000,black_white,25.0,0.04,720,540,1.333333,36,0.712471,0.502776,0.130782
video_150,https://h5.mediathek.at/cdn.php?t=media&i=19566EA3-0F3-0006D-00000490-1955D445&ft=mp4,7750,black_white,25.0,0.04,720,540,1.333333,25,0.585621,0.503308,0.108091
video_151,https://h5.mediathek.at/cdn.php?t=media&i=19567588-3BE-00094-00000490-1955D445&ft=mp4,12000,black_white,25.0,0.04,720,540,1.333333,51,0.461176,0.315866,0.178361
